平台名称,商品标题,品牌,价格,原价,销量,店铺名称,是否官方旗舰店,商品链接
抖音,Nothing128GB手机PH-1214,Nothing,1968.4,2649.0,5579,Nothing京东自营旗舰店,0,https://www.douyin.com/product/9000214
抖音,魅族手机PH-1215,魅族,2743.8,3189.0,4041,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000215
抖音,努比亚粉色I216青春版手机,努比亚,1982.5,2429.0,11094,努比亚官方旗舰店,1,https://www.douyin.com/product/9000216
抖音,vivo粉色Series 18手机,vivo,2566.2,4159.0,5307,vivo京东自营旗舰店,0,https://www.douyin.com/product/9000217
抖音,索尼紫色K218手机,索尼,5482.5,9879.0,1798,索尼京东自营旗舰店,1,https://www.douyin.com/product/9000218
抖音,红米手机PH-1219快充版(骁龙8Gen3),红米,1604.0,1809.0,13872,红米京东自营旗舰店,1,https://www.douyin.com/product/9000219
京东,三星手机A0(128GB),三星,3810.1,4959.0,11271,三星京东自营旗舰店,1,https://item.jd.com/1000000.html
京东,Nothing手机PH-1001(Exynos2400),Nothing,3971.4,6879.0,1738,Nothing官方旗舰店,1,https://item.jd.com/1000001.html
京东,摩托罗拉黑色C2SE手机,摩托罗拉,2531.3,3569.0,4544,摩托罗拉官方旗舰店,0,https://item.jd.com/1000002.html
京东,努比亚手机P-1003(A17Pro),努比亚,3623.8,6289.0,6045,努比亚官方旗舰店,0,https://item.jd.com/1000003.html
京东,红米手机P-1004(天玑9300),红米,1788.1,3069.0,6842,红米官方旗舰店,0,https://item.jd.com/1000004.html
京东,红米手机Series 6标准版(天玑9200),红米,1945.7,3619.0,8724,红米京东自营旗舰店,1,https://item.jd.com/1000005.html
京东,华为蓝色P-1006Ultra手机,华为,3954.1,7609.0,3221,华为官方旗舰店,0,https://item.jd.com/1000006.html
京东,ROG手机PH-1007,ROG,5518.7,11029.0,4976,ROG手机专卖店,1,https://item.jd.com/1000007.html
京东,努比亚手机Series 92024款(骁龙8Gen2),努比亚,2979.9,3959.0,262,努比亚官方旗舰店,1,https://item.jd.com/1000008.html
京东,联想手机Series 10快充版(TensorG3),联想,2865.4,5659.0,5547,联想京东自营旗舰店,1,https://item.jd.com/1000009.html
京东,Apple白色P-1010手机,Apple,3038.2,4229.0,836,Apple产品专营店,0,https://item.jd.com/1000010.html
京东,谷歌蓝色P-1011标准版手机,谷歌,2641.4,4719.0,1714,谷歌手机专卖店,0,https://item.jd.com/1000011.html
京东,华硕绿色PH-1012手机,华硕,3200.9,6389.0,4334,华硕京东自营旗舰店,1,https://item.jd.com/1000012.html
京东,OPPO手机PH-1013青春版,OPPO,1818.3,2119.0,6972,OPPO手机专卖店,1,https://item.jd.com/1000013.html
京东,红米256GB手机PH-1014,红米,1725.4,2639.0,4736,红米官方旗舰店,1,https://item.jd.com/1000014.html
京东,红米白色Series 16手机,红米,558.2,949.0,9496,红米京东自营旗舰店,1,https://item.jd.com/1000015.html
京东,荣耀灰色PH-1016手机,荣耀,3729.1,5589.0,3590,荣耀京东自营旗舰店,1,https://item.jd.com/1000016.html
京东,魅族金色Series 18手机,魅族,4832.3,6039.0,1317,魅族手机专卖店,0,https://item.jd.com/1000017.html
京东,iQOO手机PH-1018,iQOO,3084.6,5479.0,713,iQOO京东自营旗舰店,1,https://item.jd.com/1000018.html
京东,荣耀手机T19快充版(骁龙8Gen3),荣耀,2065.2,4029.0,2362,荣耀手机专卖店,1,https://item.jd.com/1000019.html
京东,努比亚手机U20快充版(骁龙8Gen2),努比亚,1927.9,3249.0,2244,努比亚京东自营旗舰店,1,https://item.jd.com/1000020.html
京东,小米手机V21S(A17Pro),小米,4890.2,9259.0,5857,小米专卖店,0,https://item.jd.com/1000021.html
京东,荣耀手机P-1022Max(骁龙8Gen2),荣耀,3662.9,4379.0,2626,荣耀手机专卖店,1,https://item.jd.com/1000022.html
京东,三星手机Series 4(1024GB),三星,8265.8,12859.0,4674,三星官方旗舰店,0,https://item.jd.com/1000023.html
京东,iQOO蓝色Series 5Pro手机,iQOO,2488.2,2759.0,531,iQOO京东自营旗舰店,1,https://item.jd.com/1000024.html
京东,索尼绿色PH-1025手机,索尼,8928.9,17639.0,5456,索尼官方旗舰店,0,https://item.jd.com/1000025.html
京东,OPPO手机A26Plus(天玑9300),OPPO,4210.0,5309.0,992,OPPO京东自营旗舰店,1,https://item.jd.com/1000026.html
京东,Realme5G 手机P-1027(512GB),Realme,3210.7,4179.0,2524,Realme手机专卖店,1,https://item.jd.com/1000027.html
京东,努比亚手机PH-1028,努比亚,3893.4,5689.0,2087,努比亚手机专卖店,0,https://item.jd.com/1000028.html
京东,Apple金色D29手机,Apple,6853.3,12039.0,3274,Apple官方旗舰店,1,https://item.jd.com/1000029.html
京东,努比亚快充 手机Series 11S,努比亚,4917.8,8679.0,5249,努比亚手机专卖店,0,https://item.jd.com/1000030.html
京东,红米256GB手机P-1031,红米,974.5,1439.0,15406,红米官方旗舰店,0,https://item.jd.com/1000031.html
京东,华为1024GB手机G32,华为,1472.8,2009.0,10422,华为京东自营旗舰店,1,https://item.jd.com/1000032.html
京东,Nothing灰色P-1033手机,Nothing,4319.6,7319.0,561,Nothing京东自营旗舰店,1,https://item.jd.com/1000033.html
京东,谷歌手机I34,谷歌,4251.5,8069.0,6452,谷歌手机专卖店,0,https://item.jd.com/1000034.html
京东,索尼蓝色PH-1035手机,索尼,8691.9,15659.0,5817,索尼京东自营旗舰店,1,https://item.jd.com/1000035.html
京东,荣耀手机P-10361024GB,荣耀,4097.7,7799.0,6085,荣耀官方旗舰店,0,https://item.jd.com/1000036.html
京东,小米手机Series 18S(Exynos2400),小米,4045.4,6219.0,3999,小米官方旗舰店,1,https://item.jd.com/1000037.html
京东,联想绿色M38手机,联想,2731.8,3169.0,5597,联想官方旗舰店,1,https://item.jd.com/1000038.html
京东,iQOO手机Series 20(Exynos2400),iQOO,1150.0,2179.0,11598,iQOO官方旗舰店,0,https://item.jd.com/1000039.html
京东,小米手机O40快充版(麒麟9000),小米,2036.5,3139.0,3524,小米专卖店,1,https://item.jd.com/1000040.html
京东,Realme折叠屏 手机Series 2Max,Realme,842.9,1419.0,6492,Realme京东自营旗舰店,1,https://item.jd.com/1000041.html
京东,Apple128GB手机Series 3,Apple,6646.6,12309.0,4776,Apple产品京东自营旗舰店,1,https://item.jd.com/1000042.html
京东,Nothing256GB手机P-1043,Nothing,5407.1,6919.0,1757,Nothing京东自营旗舰店,1,https://item.jd.com/1000043.html
京东,vivo手机PH-1044快充版(A17Pro),vivo,3440.0,6109.0,2852,vivo手机专卖店,0,https://item.jd.com/1000044.html
京东,中兴快充 手机PH-1045(512GB),中兴,1546.9,2529.0,33436,中兴官方旗舰店,0,https://item.jd.com/1000045.html
京东,荣耀1024GB手机P-1046,荣耀,2491.9,3719.0,6640,荣耀官方旗舰店,0,https://item.jd.com/1000046.html
京东,Realme手机PH-1047256GB,Realme,2063.7,3809.0,4843,Realme京东自营旗舰店,1,https://item.jd.com/1000047.html
京东,魅族快充 手机Series 9(512GB),魅族,2558.0,3939.0,835,魅族手机专卖店,0,https://item.jd.com/1000048.html
京东,红米手机PH-1049精英版(Exynos2400),红米,1497.3,2669.0,3442,红米京东自营旗舰店,1,https://item.jd.com/1000049.html
京东,谷歌手机Series 112024款(A16),谷歌,3872.2,7739.0,1580,谷歌京东自营旗舰店,1,https://item.jd.com/1000050.html
京东,索尼粉色Series 12Max手机,索尼,7065.3,12619.0,939,索尼手机专卖店,1,https://item.jd.com/1000051.html
京东,Nothing手机P-1052SE,Nothing,1556.4,2469.0,6014,Nothing京东自营旗舰店,1,https://item.jd.com/1000052.html
京东,ROG手机B53旗舰版,ROG,4234.0,4859.0,613,ROG手机专卖店,0,https://item.jd.com/1000053.html
京东,努比亚手机C54标准版(天玑9200),努比亚,4783.1,5779.0,2365,努比亚手机专卖店,0,https://item.jd.com/1000054.html
京东,Nothing粉色PH-1055手机,Nothing,3574.2,6319.0,1329,Nothing京东自营旗舰店,1,https://item.jd.com/1000055.html
京东,华为256GB手机Series 17,华为,1676.3,2279.0,6375,华为京东自营旗舰店,1,https://item.jd.com/1000056.html
京东,OPPO手机Series 18Pro,OPPO,4391.3,8099.0,5110,OPPO官方旗舰店,0,https://item.jd.com/1000057.html
京东,Apple128GB手机PH-1058,Apple,3506.7,3989.0,384,Apple产品专营店,0,https://item.jd.com/1000058.html
京东,荣耀手机Series 20快充版(Exynos2400),荣耀,3428.0,5549.0,3662,荣耀官方旗舰店,0,https://item.jd.com/1000059.html
京东,一加快充 手机I60(512GB),一加,3745.5,7019.0,1996,一加官方旗舰店,1,https://item.jd.com/1000060.html
京东,vivo黑色J61手机,vivo,4240.6,7969.0,5504,vivo手机专卖店,1,https://item.jd.com/1000061.html
京东,华硕手机P-1062Ultra(骁龙8Gen2),华硕,4530.3,8769.0,3079,华硕手机专卖店,1,https://item.jd.com/1000062.html
京东,三星手机Series 4512GB,三星,8360.7,10059.0,4076,三星官方旗舰店,1,https://item.jd.com/1000063.html
京东,vivo手机PH-1064SE(A16),vivo,4754.6,8929.0,4833,vivo手机专卖店,0,https://item.jd.com/1000064.html
京东,魅族灰色N65手机,魅族,2976.9,4579.0,2905,魅族手机专卖店,1,https://item.jd.com/1000065.html
京东,小米金色PH-1066Plus手机,小米,2683.2,5159.0,938,小米专卖店,1,https://item.jd.com/1000066.html
京东,索尼手机PH-1067(麒麟9000),索尼,3784.0,7269.0,3006,索尼官方旗舰店,0,https://item.jd.com/1000067.html
京东,华为128GB手机PH-1068,华为,4792.2,9389.0,7182,华为手机专卖店,0,https://item.jd.com/1000068.html
京东,谷歌手机Series 10(256GB),谷歌,4746.6,5649.0,2281,谷歌官方旗舰店,0,https://item.jd.com/1000069.html
京东,索尼手机P-1070快充版(骁龙8Gen2),索尼,7222.9,13099.0,4679,索尼京东自营旗舰店,1,https://item.jd.com/1000070.html
京东,OPPO折叠屏 手机PH-1071Ultra,OPPO,3846.2,7349.0,6935,OPPO手机专卖店,1,https://item.jd.com/1000071.html
京东,Apple曲面屏 手机Series 13(512GB),Apple,11504.3,21499.0,296,Apple产品专营店,1,https://item.jd.com/1000072.html
京东,华硕256GB手机Series 14,华硕,5846.4,11559.0,4957,华硕京东自营旗舰店,1,https://item.jd.com/1000073.html
京东,联想快充 手机PH-1074青春版,联想,2367.6,4529.0,6571,联想手机专卖店,1,https://item.jd.com/1000074.html
京东,摩托罗拉手机P-1075512GB,摩托罗拉,2448.2,3139.0,2597,摩托罗拉官方旗舰店,0,https://item.jd.com/1000075.html
京东,索尼折叠屏 手机PH-1076(512GB),索尼,10027.2,18799.0,3405,索尼官方旗舰店,0,https://item.jd.com/1000076.html
京东,华为手机Z77快充版(骁龙8Gen2),华为,5832.9,9489.0,4486,华为手机专卖店,1,https://item.jd.com/1000077.html
京东,三星手机Series 19Pro,三星,7184.4,12109.0,3981,三星京东自营旗舰店,1,https://item.jd.com/1000078.html
京东,小米手机B79256GB,小米,2259.2,4419.0,27448,小米专卖店,0,https://item.jd.com/1000079.html
京东,ROG手机PH-1080青春版(TensorG3),ROG,4465.6,6379.0,6845,ROG京东自营旗舰店,1,https://item.jd.com/1000080.html
京东,中兴手机Series 2,中兴,1342.7,1739.0,11745,中兴手机专卖店,1,https://item.jd.com/1000081.html
京东,荣耀渐变色P-1082标准版手机,荣耀,1424.4,2569.0,1871,荣耀官方旗舰店,0,https://item.jd.com/1000082.html
京东,华为曲面屏 手机P-1083(128GB),华为,2245.3,3199.0,3901,华为京东自营旗舰店,1,https://item.jd.com/1000083.html
京东,荣耀手机G84(512GB),荣耀,2232.8,2679.0,3206,荣耀官方旗舰店,0,https://item.jd.com/1000084.html
京东,荣耀手机P-1085快充版(天玑9300),荣耀,3119.4,4679.0,5196,荣耀手机专卖店,0,https://item.jd.com/1000085.html
京东,摩托罗拉白色I86手机,摩托罗拉,2918.8,4349.0,3396,摩托罗拉官方旗舰店,1,https://item.jd.com/1000086.html
京东,中兴手机J87青春版,中兴,1254.4,1869.0,1870,中兴京东自营旗舰店,1,https://item.jd.com/1000087.html
京东,ROG手机K88X(麒麟9000),ROG,6676.1,10719.0,961,ROG手机专卖店,1,https://item.jd.com/1000088.html
京东,iQOO手机PH-1089快充版(A16),iQOO,1450.6,2229.0,11220,iQOO京东自营旗舰店,1,https://item.jd.com/1000089.html
京东,小米曲面屏 手机Series 11青春版,小米,3599.9,4049.0,6294,小米官方旗舰店,1,https://item.jd.com/1000090.html
京东,联想手机N91256GB,联想,1764.2,2169.0,3575,联想官方旗舰店,1,https://item.jd.com/1000091.html
京东,摩托罗拉128GB手机Series 13,摩托罗拉,4818.2,5979.0,3316,摩托罗拉官方旗舰店,0,https://item.jd.com/1000092.html
京东,魅族白色Series 14手机,魅族,4041.9,4869.0,621,魅族官方旗舰店,0,https://item.jd.com/1000093.html
京东,索尼手机P-1094(Exynos2400),索尼,9020.4,12279.0,3721,索尼手机专卖店,0,https://item.jd.com/1000094.html
京东,Realme手机R95旗舰版,Realme,2891.1,3369.0,3054,Realme手机专卖店,0,https://item.jd.com/1000095.html
京东,Realme银色S96手机,Realme,3366.1,4229.0,3886,Realme官方旗舰店,0,https://item.jd.com/1000096.html
京东,一加曲面屏 手机P-1097X,一加,2713.7,3819.0,4732,一加手机专卖店,0,https://item.jd.com/1000097.html
京东,Apple手机U98快充版(天玑9300),Apple,4701.5,5819.0,6379,Apple官方旗舰店,0,https://item.jd.com/1000098.html
京东,小米手机PH-10991024GB,小米,5057.8,7039.0,4302,小米专卖店,1,https://item.jd.com/1000099.html
京东,Apple白色W100Pro手机,Apple,3440.7,6369.0,3370,Apple产品专营店,0,https://item.jd.com/1000100.html
京东,中兴手机X101Ultra,中兴,3106.0,4319.0,23685,中兴手机专卖店,1,https://item.jd.com/1000101.html
京东,荣耀手机PH-1102SE,荣耀,2918.7,4169.0,4961,荣耀官方旗舰店,1,https://item.jd.com/1000102.html
京东,Realme手机P-11032025款(A16),Realme,2744.6,4649.0,2968,Realme手机专卖店,0,https://item.jd.com/1000103.html
京东,Nothing快充 手机A104旗舰版,Nothing,2930.6,5319.0,1494,Nothing京东自营旗舰店,1,https://item.jd.com/1000104.html
京东,vivo蓝色Series 6S手机,vivo,4712.4,7249.0,25560,vivo手机专卖店,0,https://item.jd.com/1000105.html
京东,一加折叠屏 手机PH-1106Max,一加,3768.0,4669.0,6988,一加手机专卖店,0,https://item.jd.com/1000106.html
京东,摩托罗拉5G 手机D107S,摩托罗拉,3814.6,6889.0,7091,摩托罗拉手机专卖店,0,https://item.jd.com/1000107.html
京东,OPPO折叠屏 手机PH-1108旗舰版,OPPO,3079.6,6069.0,5191,OPPO手机专卖店,0,https://item.jd.com/1000108.html
京东,华为紫色F109手机,华为,2421.5,2849.0,6716,华为官方旗舰店,0,https://item.jd.com/1000109.html
京东,荣耀手机Series 11,荣耀,1957.3,2299.0,7637,荣耀京东自营旗舰店,1,https://item.jd.com/1000110.html
京东,红米渐变色PH-1111手机,红米,711.7,1239.0,14068,红米京东自营旗舰店,1,https://item.jd.com/1000111.html
京东,Nothing手机PH-1112快充版(Exynos2400),Nothing,2634.6,3019.0,3827,Nothing手机专卖店,1,https://item.jd.com/1000112.html
京东,索尼绿色P-11132025款手机,索尼,4111.2,6119.0,3901,索尼官方旗舰店,1,https://item.jd.com/1000113.html
京东,中兴手机PH-1114青春版,中兴,2309.0,3519.0,4813,中兴官方旗舰店,1,https://item.jd.com/1000114.html
京东,ROG手机P-1115512GB,ROG,6461.2,11509.0,1178,ROG手机专卖店,1,https://item.jd.com/1000115.html
京东,索尼曲面屏 手机M116(1024GB),索尼,4467.9,8099.0,2724,索尼手机专卖店,1,https://item.jd.com/1000116.html
京东,红米折叠屏 手机N117Pro,红米,2207.6,3089.0,3702,红米京东自营旗舰店,1,https://item.jd.com/1000117.html
京东,ROG手机Series 192025款,ROG,6705.7,7859.0,2373,ROG官方旗舰店,0,https://item.jd.com/1000118.html
京东,魅族512GB手机P119,魅族,2958.9,5099.0,4677,魅族京东自营旗舰店,1,https://item.jd.com/1000119.html
京东,索尼256GB手机PH-1120,索尼,9899.7,12169.0,20544,索尼官方旗舰店,1,https://item.jd.com/1000120.html
京东,ROG折叠屏 手机Series 2X,ROG,6568.1,12839.0,20775,ROG手机专卖店,1,https://item.jd.com/1000121.html
京东,荣耀手机S122SE,荣耀,2468.9,3299.0,3386,荣耀京东自营旗舰店,1,https://item.jd.com/1000122.html
京东,小米手机Series 4,小米,2670.3,3149.0,5113,小米专卖店,0,https://item.jd.com/1000123.html
京东,OPPO银色Series 5S手机,OPPO,4827.1,8759.0,840,OPPO京东自营旗舰店,1,https://item.jd.com/1000124.html
京东,一加128GB手机P-1125,一加,5134.7,8979.0,4973,一加京东自营旗舰店,1,https://item.jd.com/1000125.html
京东,华硕手机PH-1126,华硕,5333.5,6749.0,2485,华硕官方旗舰店,1,https://item.jd.com/1000126.html
京东,ROG256GB手机Series 8,ROG,4769.6,9289.0,890,ROG官方旗舰店,0,https://item.jd.com/1000127.html
京东,Apple128GB手机PH-1128,Apple,4289.9,7139.0,1707,Apple产品专营店,1,https://item.jd.com/1000128.html
京东,Realme512GB手机Z129,Realme,2380.1,2689.0,3735,Realme官方旗舰店,1,https://item.jd.com/1000129.html
京东,一加绿色P-1130旗舰版手机,一加,2561.0,3149.0,1922,一加手机专卖店,1,https://item.jd.com/1000130.html
京东,OPPO5G 手机P-1131,OPPO,2877.5,3539.0,1561,OPPO手机专卖店,0,https://item.jd.com/1000131.html
京东,小米手机P-1132快充版(TensorG3),小米,4743.9,7349.0,2198,小米官方旗舰店,1,https://item.jd.com/1000132.html
京东,三星手机D133SE(骁龙8Gen3),三星,8651.9,14759.0,6092,三星手机专营店,1,https://item.jd.com/1000133.html
京东,Nothing手机PH-11342024款,Nothing,3334.1,3889.0,7108,Nothing官方旗舰店,1,https://item.jd.com/1000134.html
京东,荣耀手机PH-1135,荣耀,1942.2,2389.0,4550,荣耀手机专卖店,1,https://item.jd.com/1000135.html
京东,Realme手机G136Max(A17Pro),Realme,1605.8,2659.0,4654,Realme官方旗舰店,0,https://item.jd.com/1000136.html
京东,联想手机P-1137快充版(Exynos2400),联想,3317.3,5399.0,4618,联想官方旗舰店,1,https://item.jd.com/1000137.html
京东,三星手机I138(天玑9200),三星,7397.8,8349.0,1659,三星京东自营旗舰店,1,https://item.jd.com/1000138.html
京东,谷歌黑色Series 20旗舰版手机,谷歌,5126.9,7819.0,1445,谷歌官方旗舰店,1,https://item.jd.com/1000139.html
京东,谷歌紫色P-1140青春版手机,谷歌,5820.8,10189.0,7011,谷歌官方旗舰店,1,https://item.jd.com/1000140.html
京东,vivo手机Series 2精英版(A16),vivo,2240.3,2889.0,4949,vivo官方旗舰店,1,https://item.jd.com/1000141.html
京东,Realme128GB手机Series 3,Realme,3686.9,6729.0,1729,Realme官方旗舰店,0,https://item.jd.com/1000142.html
京东,荣耀256GB手机P-1143,荣耀,1648.5,2649.0,3000,荣耀手机专卖店,1,https://item.jd.com/1000143.html
京东,vivo手机O1442024款(麒麟9000),vivo,3623.0,4439.0,651,vivo官方旗舰店,1,https://item.jd.com/1000144.html
京东,Apple手机P-1145(天玑9300),Apple,9309.8,12189.0,5453,Apple官方旗舰店,1,https://item.jd.com/1000145.html
京东,努比亚手机P-11461024GB,努比亚,2535.7,4169.0,1024,努比亚官方旗舰店,1,https://item.jd.com/1000146.html
京东,Realme手机P-1147快充版(A16),Realme,2066.4,2759.0,6885,Realme手机专卖店,0,https://item.jd.com/1000147.html
京东,华为手机S148512GB,华为,2872.9,3529.0,2341,华为官方旗舰店,0,https://item.jd.com/1000148.html
京东,vivo手机T149,vivo,1086.1,1839.0,14913,vivo官方旗舰店,0,https://item.jd.com/1000149.html
京东,Nothing手机P-1150,Nothing,3771.0,7349.0,4455,Nothing官方旗舰店,0,https://item.jd.com/1000150.html
京东,vivo快充 手机V1512024款,vivo,2954.1,4509.0,1020,vivo京东自营旗舰店,1,https://item.jd.com/1000151.html
京东,红米手机P-1152128GB,红米,1569.0,1959.0,17046,红米京东自营旗舰店,1,https://item.jd.com/1000152.html
京东,Realme手机PH-1153(Exynos2400),Realme,2143.7,3239.0,18124,Realme京东自营旗舰店,1,https://item.jd.com/1000153.html
京东,谷歌1024GB手机P-1154,谷歌,2718.1,5179.0,3165,谷歌手机专卖店,0,https://item.jd.com/1000154.html
京东,vivo手机Series 16,vivo,2379.6,4489.0,1126,vivo手机专卖店,1,https://item.jd.com/1000155.html
京东,联想手机P-11561024GB,联想,3588.8,5449.0,1551,联想官方旗舰店,1,https://item.jd.com/1000156.html
京东,摩托罗拉手机P-1157青春版,摩托罗拉,3768.1,4259.0,4400,摩托罗拉手机专卖店,1,https://item.jd.com/1000157.html
京东,OPPO快充 手机P-1158S,OPPO,2813.4,3689.0,4920,OPPO手机专卖店,0,https://item.jd.com/1000158.html
京东,摩托罗拉曲面屏 手机Series 20(1024GB),摩托罗拉,2261.6,2779.0,6362,摩托罗拉手机专卖店,0,https://item.jd.com/1000159.html
京东,三星手机E160,三星,5500.9,10869.0,5490,三星官方旗舰店,1,https://item.jd.com/1000160.html
京东,中兴蓝色F161精英版手机,中兴,3414.8,4689.0,1930,中兴手机专卖店,1,https://item.jd.com/1000161.html
京东,中兴手机G162快充版(骁龙8Gen3),中兴,3299.5,3909.0,1549,中兴京东自营旗舰店,1,https://item.jd.com/1000162.html
京东,魅族粉色PH-1163手机,魅族,3671.8,5889.0,7197,魅族手机专卖店,1,https://item.jd.com/1000163.html
京东,华为1024GB手机I164,华为,2838.3,5469.0,2743,华为官方旗舰店,1,https://item.jd.com/1000164.html
京东,华硕手机Series 6(A16),华硕,4339.4,7909.0,1780,华硕京东自营旗舰店,1,https://item.jd.com/1000165.html
京东,荣耀粉色K166手机,荣耀,2632.3,3889.0,6806,荣耀官方旗舰店,0,https://item.jd.com/1000166.html
京东,红米手机Series 8,红米,2236.5,3449.0,1520,红米手机专卖店,0,https://item.jd.com/1000167.html
京东,Apple手机P-1168Pro,Apple,8682.3,16109.0,1762,Apple产品专营店,1,https://item.jd.com/1000168.html
京东,努比亚银色PH-11692025款手机,努比亚,1698.5,2849.0,6111,努比亚官方旗舰店,1,https://item.jd.com/1000169.html
京东,联想蓝色P-1170手机,联想,3023.1,5159.0,5913,联想手机专卖店,0,https://item.jd.com/1000170.html
京东,Apple256GB手机Series 12,Apple,6563.4,9429.0,890,Apple产品专营店,0,https://item.jd.com/1000171.html
京东,Realme金色PH-1172手机,Realme,812.2,1019.0,18044,Realme手机专卖店,0,https://item.jd.com/1000172.html
京东,OPPO渐变色Series 14手机,OPPO,3717.1,5029.0,5952,OPPO手机专卖店,1,https://item.jd.com/1000173.html
京东,中兴手机S174旗舰版,中兴,2794.2,4499.0,2647,中兴手机专卖店,0,https://item.jd.com/1000174.html
京东,红米手机PH-1175512GB,红米,871.3,1019.0,10126,红米官方旗舰店,1,https://item.jd.com/1000175.html
京东,联想手机Series 17(骁龙8Gen2),联想,1873.8,3369.0,1789,联想手机专卖店,0,https://item.jd.com/1000176.html
京东,一加手机PH-1177SE,一加,2931.1,3469.0,4116,一加京东自营旗舰店,1,https://item.jd.com/1000177.html
京东,Nothing手机Series 19(麒麟9000),Nothing,3499.1,5729.0,4134,Nothing京东自营旗舰店,1,https://item.jd.com/1000178.html
京东,小米手机Series 20青春版(天玑9300),小米,1843.3,2899.0,1960,小米官方旗舰店,1,https://item.jd.com/1000179.html
京东,三星手机PH-1180精英版(天玑9200),三星,4446.8,8679.0,2552,三星京东自营旗舰店,1,https://item.jd.com/1000180.html
京东,小米金色Series 2手机,小米,4524.3,6319.0,6953,小米官方旗舰店,1,https://item.jd.com/1000181.html
京东,Nothing手机A182S,Nothing,3154.7,5109.0,7180,Nothing手机专卖店,1,https://item.jd.com/1000182.html
京东,ROG手机Series 4(天玑9200),ROG,8172.0,9189.0,4648,ROG手机专卖店,0,https://item.jd.com/1000183.html
京东,vivo银色PH-11842025款手机,vivo,3977.5,4649.0,831,vivo手机专卖店,0,https://item.jd.com/1000184.html
京东,中兴手机Series 6青春版,中兴,2775.0,3939.0,1785,中兴京东自营旗舰店,1,https://item.jd.com/1000185.html
京东,华硕手机Series 7256GB,华硕,2522.1,3629.0,6647,华硕京东自营旗舰店,1,https://item.jd.com/1000186.html
京东,魅族手机P-11871024GB,魅族,4289.7,7539.0,3289,魅族官方旗舰店,0,https://item.jd.com/1000187.html
京东,魅族手机P-1188,魅族,4258.8,5129.0,4136,魅族手机专卖店,1,https://item.jd.com/1000188.html
京东,vivo蓝色PH-1189手机,vivo,2001.3,2939.0,3596,vivo官方旗舰店,0,https://item.jd.com/1000189.html
京东,华为手机Series 11512GB,华为,6911.5,7999.0,6243,华为京东自营旗舰店,1,https://item.jd.com/1000190.html
京东,ROG手机Series 12快充版(骁龙8Gen2),ROG,7383.7,12089.0,5153,ROG京东自营旗舰店,1,https://item.jd.com/1000191.html
京东,ROG手机P-1192(天玑9300),ROG,3743.5,4519.0,4240,ROG官方旗舰店,0,https://item.jd.com/1000192.html
京东,中兴手机L193,中兴,2425.9,3849.0,13512,中兴京东自营旗舰店,1,https://item.jd.com/1000193.html
京东,三星手机M1941024GB,三星,3332.2,4819.0,4175,三星官方旗舰店,1,https://item.jd.com/1000194.html
京东,三星手机N195256GB,三星,3316.6,3749.0,4226,三星手机专营店,0,https://item.jd.com/1000195.html
京东,摩托罗拉256GB手机O196,摩托罗拉,2700.3,4819.0,7195,摩托罗拉京东自营旗舰店,1,https://item.jd.com/1000196.html
京东,ROG256GB手机Series 18,ROG,4882.7,8969.0,1209,ROG官方旗舰店,1,https://item.jd.com/1000197.html
京东,ROG手机Series 192024款(A16),ROG,5128.8,6939.0,4967,ROG手机专卖店,0,https://item.jd.com/1000198.html
京东,索尼5G 手机P-1199,索尼,9903.6,17899.0,4946,索尼京东自营旗舰店,1,https://item.jd.com/1000199.html
京东,中兴手机Series 1512GB,中兴,2164.3,3269.0,6537,中兴官方旗舰店,0,https://item.jd.com/1000200.html
京东,华为绿色P-1201手机,华为,2066.5,4089.0,6896,华为官方旗舰店,1,https://item.jd.com/1000201.html
京东,红米手机U202青春版,红米,1338.3,1889.0,478,红米京东自营旗舰店,1,https://item.jd.com/1000202.html
京东,ROG手机PH-1203Max(天玑9300),ROG,4085.8,7029.0,6530,ROG京东自营旗舰店,1,https://item.jd.com/1000203.html
京东,努比亚手机P-1204青春版,努比亚,3814.0,4999.0,3855,努比亚京东自营旗舰店,1,https://item.jd.com/1000204.html
京东,Apple手机PH-1205(天玑9300),Apple,3152.1,4449.0,952,Apple产品京东自营旗舰店,1,https://item.jd.com/1000205.html
京东,小米折叠屏 手机P-1206Max,小米,4129.1,7349.0,5447,小米专卖店,1,https://item.jd.com/1000206.html
京东,中兴手机PH-1207(骁龙8Gen2),中兴,2795.6,4189.0,2428,中兴官方旗舰店,0,https://item.jd.com/1000207.html
京东,Apple手机P-1208快充版(骁龙8Gen3),Apple,7952.3,13049.0,2966,Apple产品专营店,1,https://item.jd.com/1000208.html
京东,红米128GB手机P-1209,红米,2088.3,3789.0,28892,红米手机专卖店,1,https://item.jd.com/1000209.html
京东,魅族手机PH-1210快充版(天玑9300),魅族,4622.7,7459.0,1741,魅族京东自营旗舰店,1,https://item.jd.com/1000210.html
京东,联想1024GB手机D211,联想,3325.4,4849.0,1302,联想手机专卖店,0,https://item.jd.com/1000211.html
京东,中兴5G 手机E212(512GB),中兴,4311.4,5349.0,3264,中兴京东自营旗舰店,1,https://item.jd.com/1000212.html
京东,OPPO手机P-1213,OPPO,3619.7,4989.0,3880,OPPO官方旗舰店,0,https://item.jd.com/1000213.html
